"Section"	"section_id"	"req_id"	"full_key"	"manual_search_terms"	"requirement"	"Test Availability"	"class_def"	"method"	"module"	"matched_terms"	"methods_string"	"search_terms"	"file_name"	"Comment(internal) e.g. why a test is not possible"	"CTS Bug Id"	"Test Level"
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	Test Available	"com.android.cts.multiuserstorageapp.MultiUserStorageTest"	"testUserIsolation"	CtsMultiUserStorageApp	"2: parent user"	"([1:/com/android/cts/multiuserstorageapp/MultiUserStorageTest.java]:[user]:[1]:method_text:[    }    }    /**     * Verify that files cannot be accessed through media provider.     */   ])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/MultiUserStorageApp/src/com/android/cts/multiuserstorageapp/MultiUserStorageTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"com.android.cts.multiuserstorageapp.MultiUserStorageTest"	"testMediaProviderUserIsolation"	CtsMultiUserStorageApp	"3: parent user data"	"([1:/com/android/cts/multiuserstorageapp/MultiUserStorageTest.java]:[data]:[1]:method_text:[  private static File buildRawPath(String file) {        return new File(""/sdcard/"", file);    }}])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/MultiUserStorageApp/src/com/android/cts/multiuserstorageapp/MultiUserStorageTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"com.android.cts.multiuserstorageapp.MultiUserStorageTest"	"testReadObbStorage"	CtsMultiUserStorageApp	"1: user"	"([1:/com/android/cts/multiuserstorageapp/MultiUserStorageTest.java]:[user]:[1]:method_text:[SINGLETON)));    }    /**     * Verify that we can't poke at storage of other users.     */   ])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/MultiUserStorageApp/src/com/android/cts/multiuserstorageapp/MultiUserStorageTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"android.host.multiuser.CreateUsersNoAppCrashesTest"	"testCanCreateGuestUser"	"CtsMultiUserHostTestCases"	"1: user"	"([9:/android/host/multiuser/CreateUsersNoAppCrashesTest.java]:[user]:[9]:method_text:[itchToNewUser(userId);        assertSwitchToUser(userId, mInitialUserId);    }    @Presubmit   ])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/CreateUsersNoAppCrashesTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"android.host.multiuser.CreateUsersNoAppCrashesTest"	"testCanCreateSecondaryUser"	"CtsMultiUserHostTestCases"	"1: user"	"([9:/android/host/multiuser/CreateUsersNoAppCrashesTest.java]:[user]:[9]:method_text:[;        assertSwitchToNewUser(userId);        assertSwitchToUser(userId, mInitialUserId);    }}])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/CreateUsersNoAppCrashesTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"android.host.multiuser.SecondaryUsersTest"	"testSwitchToSecondaryUserBeforeBootComplete"	"CtsMultiUserHostTestCases"	"1: user"	"([11:/android/host/multiuser/SecondaryUsersTest.java]:[user]:[11]:method_text:[ch to secondary user before boot complete"")                .that(isUserSecondary).isTrue();    }}])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/SecondaryUsersTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"android.host.multiuser.EphemeralTest"	"testRebootAndRemoveEphemeralUser_withAccount"	"CtsMultiUserHostTestCases"	"2: app user"	"([15:/android/host/multiuser/EphemeralTest.java]:[user]:[15]:method_text:[  * <p>Indirectly executed by means of the --set-ephemeral-if-in-use flag     */    @Presubmit   ])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/EphemeralTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"android.host.multiuser.EphemeralTest"	"testSwitchAndRemoveEphemeralUser"	"CtsMultiUserHostTestCases"	"1: user"	"([13:/android/host/multiuser/EphemeralTest.java]:[user]:[13]:method_text:[UserId);    }    /** Test to verify ephemeral user is removed after reboot. */    @Presubmit   ])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/EphemeralTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"android.host.multiuser.EphemeralTest"	"testRebootAndRemoveEphemeralUser"	"CtsMultiUserHostTestCases"	"1: user"	"([8:/android/host/multiuser/EphemeralTest.java]:[user]:[8]:method_text:[at an ephemeral user, with an account, is safely removed after rebooting     * from it.     */   ])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/EphemeralTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"android.host.multiuser.EphemeralTest"	"testRemoveUserOrSetEphemeral_nonRunningUserRemoved"	"CtsMultiUserHostTestCases"	"1: user"	"([13:/android/host/multiuser/EphemeralTest.java]:[user]:[13]:method_text:[  * <p>Indirectly executed by means of the --set-ephemeral-if-in-use flag     */    @Presubmit   ])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/EphemeralTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"android.host.multiuser.EphemeralTest"	"testRemoveUserOrSetEphemeral_currentUserSetEphemeral_removeAfterSwitch"	"CtsMultiUserHostTestCases"	"1: user"	"([21:/android/host/multiuser/EphemeralTest.java]:[user]:[21]:method_text:[  * <p>Indirectly executed by means of the --set-ephemeral-if-in-use flag     */    @Presubmit   ])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/EphemeralTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"android.host.multiuser.EphemeralTest"	"testRemoveUserOrSetEphemeral_currentUserSetEphemeral_removeAfterReboot"	"CtsMultiUserHostTestCases"	"1: user"	"([32:/android/host/multiuser/EphemeralTest.java]:[user]:[32]:method_text:[isGuest=%s, isEphemeral=%s)"",                    name, isGuest, isEphemeral), e);        }    }}])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/EphemeralTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"android.host.multiuser.SetUsersRestrictionsTest"	"testCantSetUserRestriction"	"CtsMultiUserHostTestCases"	"1: user"	"([4:/android/host/multiuser/SetUsersRestrictionsTest.java]:[user]:[4]:method_text:[tyException. ""                + ""command output: %s"", output).that(isErrorOutput).isTrue();    }}])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/SetUsersRestrictionsTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"android.host.multiuser.CreateUsersPermissionTest"	"testCanCreateRestrictedUser"	"CtsMultiUserHostTestCases"	"2: 9.5 user"	"([2:/android/host/multiuser/CreateUsersPermissionTest.java]:[user]:[2]:method_text:[ {        createRestrictedProfile(mPrimaryUserId);    }    @CddTest(requirement=""9.5/A-1-3"")   ])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/CreateUsersPermissionTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"android.host.multiuser.CreateUsersPermissionTest"	"testCanCreateGuestUser"	"CtsMultiUserHostTestCases"	"1: user"	"([3:/android/host/multiuser/CreateUsersPermissionTest.java]:[user]:[3]:method_text:[ted. If so, skip the test.        assumeGuestDoesNotExist();        createGuestUser();    }   ])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/CreateUsersPermissionTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"android.host.multiuser.CreateUsersPermissionTest"	"testCanCreateEphemeralUser"	"CtsMultiUserHostTestCases"	"1: user"	"([3:/android/host/multiuser/CreateUsersPermissionTest.java]:[user]:[3]:method_text:[s() /* name */,                false /* guest */,                true /* ephemeral */);    }   ])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/CreateUsersPermissionTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"android.host.multiuser.CreateUsersPermissionTest"	"testCanCreateGuestUserWhenUserLimitReached"	"CtsMultiUserHostTestCases"	"1: user"	"([29:/android/host/multiuser/CreateUsersPermissionTest.java]:[user]:[29]:method_text:[ax users due to added guest user"")                .that(userCount).isGreaterThan(maxUsers);    }}])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/CreateUsersPermissionTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"com.android.tests.packagemanager.multiuser.host.PackageManagerMultiUserTest"	"testGetInstalledModules"	"CtsPackageManagerMultiUserHostTestCases"	"2: app user"	"([6:/com/android/tests/packagemanager/multiuser/host/PackageManagerMultiUserTest.java]:[user]:[6]:method_text:[    String list1 = getInstalledModules(mUserId);        assertThat(list2).isEqualTo(list1);    }}])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/hostsidetests/packagemanager/multiuser/src/com/android/tests/packagemanager/multiuser/host/PackageManagerMultiUserTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"com.android.tests.packagemanager.multiuser.host.UninstallExistingPackageTest"	"testUninstallExistingPackage_succeedsIfInstalledInAnotherUser"	"CtsPackageManagerMultiUserHostTestCases"	"2: app user"	"([22:/com/android/tests/packagemanager/multiuser/host/UninstallExistingPackageTest.java]:[user]:[22]:method_text:[ mUserId));        assertTrue(isPackageInstalledForUser(EMPTY_TEST_APP_PKG, newUserId));    }   ])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/hostsidetests/packagemanager/multiuser/src/com/android/tests/packagemanager/multiuser/host/UninstallExistingPackageTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"com.android.tests.packagemanager.multiuser.host.UninstallExistingPackageTest"	"testUninstallExistingPackage_failsIfInstalledInOnlyOneUser"	"CtsPackageManagerMultiUserHostTestCases"	"2: app user"	"([14:/com/android/tests/packagemanager/multiuser/host/UninstallExistingPackageTest.java]:[user]:[14]:method_text:[_TEST_APP_PKG));        assertTrue(isPackageInstalledForUser(EMPTY_TEST_APP_PKG, mUserId));    }}])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/hostsidetests/packagemanager/multiuser/src/com/android/tests/packagemanager/multiuser/host/UninstallExistingPackageTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"com.android.tests.packagemanager.multiuser.app.PackageManagerMultiUserTest"	"dropShellPermissionIdentity"	""	"2: app user"	"([2:/com/android/tests/packagemanager/multiuser/app/PackageManagerMultiUserTest.java]:[user]:[2]:method_text:[ry.getInstrumentation().getUiAutomation()                .dropShellPermissionIdentity();    }   ])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/hostsidetests/packagemanager/multiuser/app/src/com/android/tests/packagemanager/multiuser/app/PackageManagerMultiUserTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"android.multiuser.cts.UserManagerTest"	"testCloneUser"	"CtsMultiUserTestCases"	"3: parent clone user"	"([36:/android/multiuser/cts/UserManagerTest.java]:[user]:[36]:method_text:[e();            mInstrumentation.getUiAutomation().dropShellPermissionIdentity();        }    }}])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/tests/tests/multiuser/src/android/multiuser/cts/UserManagerTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"android.multiuser.cts.UserManagerTest"	"setTestFixtures"	"CtsMultiUserTestCases"	"2: app user"	"([14:/android/multiuser/cts/UserManagerTest.java]:[user]:[14]:method_text:[ is     * because apps targeting R no longer have access to package queries by default.     */   ])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/tests/tests/multiuser/src/android/multiuser/cts/UserManagerTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"android.multiuser.cts.UserManagerTest"	"testUserGoat_api30"	"CtsMultiUserTestCases"	"1: user"	"([4:/android/multiuser/cts/UserManagerTest.java]:[user]:[4]:method_text:[ {        assertWithMessage(""isUserAGoat()"").that(mUserManager.isUserAGoat()).isFalse();    }   ])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/tests/tests/multiuser/src/android/multiuser/cts/UserManagerTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"android.multiuser.cts.UserManagerTest"	"testIsHeadlessSystemUserMode"	"CtsMultiUserTestCases"	"1: user"	"([5:/android/multiuser/cts/UserManagerTest.java]:[user]:[5]:method_text:[de()"")                .that(UserManager.isHeadlessSystemUserMode()).isEqualTo(expected);    }   ])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/tests/tests/multiuser/src/android/multiuser/cts/UserManagerTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"android.multiuser.cts.UserManagerTest"	"testIsUserForeground_currentUser"	"CtsMultiUserTestCases"	"1: user"	"([10:/android/multiuser/cts/UserManagerTest.java]:[user]:[10]:method_text:[nd_backgroundUser()    // TODO(b/179163496): add testIsUserForeground_ tests for profile users   ])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/tests/tests/multiuser/src/android/multiuser/cts/UserManagerTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-3"	"9.5/C-3-3"	"clone"	"""C-3-3] MUST have isolated private app data directories from the parent user account."""	""	"android.multiuser.cts.SplitSystemUserTest"	"testSplitSystemUserIsDisabled"	"CtsMultiUserTestCases"	"1: user user"	"([10:/android/multiuser/cts/SplitSystemUserTest.java]:[user]:[10]:method_text:[assertFalse(""UserManager.isSplitSystemUser must be false"", UserManager.isSplitSystemUser());    }}])"	"9.5/C-3-3 isolated account. parent 9.5 app re_tag:(?<!/)C\-3\-3 directories clone user data"	"/home/gpoor/cts-12-source/cts/tests/tests/multiuser/src/android/multiuser/cts/SplitSystemUserTest.java"	""	""	""
