"Section"	"section_id"	"req_id"	"full_key"	"manual_search_terms"	"requirement"	"Test Availability"	"class_def"	"method"	"module"	"matched_terms"	"methods_string"	"search_terms"	"file_name"	"Comment(internal) e.g. why a test is not possible"	"CTS Bug Id"	"Test Level"
"9.5  . Multi"	"9.5"	"C-3-1"	"9.5/C-3-1"	"CLONE multiuser clone"	"""C-3-1] MUST only provide access to storage or data that is either already accessible to the parent user profile or is directly owned by this additional user profile."""	""	"com.android.cts.multiuserstorageapp.MultiUserStorageTest"	"testUserIsolation"	""	"5: user storage access provide parent"	"([1:/com/android/cts/multiuserstorageapp/MultiUserStorageTest.java]:[parent]:[1]:method_text:[    }    }    /**     * Verify that files cannot be accessed through media provider.     */   ])"	"user storage accessible 9.5/C-3-1 additional already access CLONE profile. profile directly data clone re_tag:(?<!/)C\-3\-1 provide 9.5 parent owned multiuser only"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/MultiUserStorageApp/src/com/android/cts/multiuserstorageapp/MultiUserStorageTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-1"	"9.5/C-3-1"	"CLONE multiuser clone"	"""C-3-1] MUST only provide access to storage or data that is either already accessible to the parent user profile or is directly owned by this additional user profile."""	""	"com.android.cts.multiuserstorageapp.MultiUserStorageTest"	"testMediaProviderUserIsolation"	""	"6: user storage access data provide parent"	"([1:/com/android/cts/multiuserstorageapp/MultiUserStorageTest.java]:[parent]:[1]:method_text:[  private static File buildRawPath(String file) {        return new File(""/sdcard/"", file);    }}])"	"user storage accessible 9.5/C-3-1 additional already access CLONE profile. profile directly data clone re_tag:(?<!/)C\-3\-1 provide 9.5 parent owned multiuser only"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/MultiUserStorageApp/src/com/android/cts/multiuserstorageapp/MultiUserStorageTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-1"	"9.5/C-3-1"	"CLONE multiuser clone"	"""C-3-1] MUST only provide access to storage or data that is either already accessible to the parent user profile or is directly owned by this additional user profile."""	""	"com.android.cts.multiuserstorageapp.MultiUserStorageTest"	"testCleanIsolatedStorage"	""	"1: storage"	"([2:/com/android/cts/multiuserstorageapp/MultiUserStorageTest.java]:[storage]:[2]:method_text:[ge() throws Exception {        wipeTestFiles(Environment.getExternalStorageDirectory());    }   ])"	"user storage accessible 9.5/C-3-1 additional already access CLONE profile. profile directly data clone re_tag:(?<!/)C\-3\-1 provide 9.5 parent owned multiuser only"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/MultiUserStorageApp/src/com/android/cts/multiuserstorageapp/MultiUserStorageTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-1"	"9.5/C-3-1"	"CLONE multiuser clone"	"""C-3-1] MUST only provide access to storage or data that is either already accessible to the parent user profile or is directly owned by this additional user profile."""	""	"com.android.cts.multiuserstorageapp.MultiUserStorageTest"	"testWriteIsolatedStorage"	""	"2: storage access"	"([1:/com/android/cts/multiuserstorageapp/MultiUserStorageTest.java]:[access]:[1]:method_text:[torageState(path));            writeInt(new File(path, FILE_SINGLETON), uid);        }    }   ])"	"user storage accessible 9.5/C-3-1 additional already access CLONE profile. profile directly data clone re_tag:(?<!/)C\-3\-1 provide 9.5 parent owned multiuser only"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/MultiUserStorageApp/src/com/android/cts/multiuserstorageapp/MultiUserStorageTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-1"	"9.5/C-3-1"	"CLONE multiuser clone"	"""C-3-1] MUST only provide access to storage or data that is either already accessible to the parent user profile or is directly owned by this additional user profile."""	""	"com.android.cts.multiuserstorageapp.MultiUserStorageTest"	"testCleanObbStorage"	""	"1: storage"	"([1:/com/android/cts/multiuserstorageapp/MultiUserStorageTest.java]:[storage]:[1]:method_text:[testCleanObbStorage() throws Exception {        wipeTestFiles(getContext().getObbDir());    }   ])"	"user storage accessible 9.5/C-3-1 additional already access CLONE profile. profile directly data clone re_tag:(?<!/)C\-3\-1 provide 9.5 parent owned multiuser only"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/MultiUserStorageApp/src/com/android/cts/multiuserstorageapp/MultiUserStorageTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-1"	"9.5/C-3-1"	"CLONE multiuser clone"	"""C-3-1] MUST only provide access to storage or data that is either already accessible to the parent user profile or is directly owned by this additional user profile."""	""	"com.android.cts.multiuserstorageapp.MultiUserStorageTest"	"testWriteObbStorage"	""	"1: storage"	"([1:/com/android/cts/multiuserstorageapp/MultiUserStorageTest.java]:[storage]:[1]:method_text:[LETON), OBB_API_VALUE);        writeInt(buildEnvObbPath(FILE_OBB_SINGLETON), OBB_VALUE);    }   ])"	"user storage accessible 9.5/C-3-1 additional already access CLONE profile. profile directly data clone re_tag:(?<!/)C\-3\-1 provide 9.5 parent owned multiuser only"	"/home/gpoor/cts-12-source/cts/hostsidetests/appsecurity/test-apps/MultiUserStorageApp/src/com/android/cts/multiuserstorageapp/MultiUserStorageTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-1"	"9.5/C-3-1"	"CLONE multiuser clone"	"""C-3-1] MUST only provide access to storage or data that is either already accessible to the parent user profile or is directly owned by this additional user profile."""	""	"android.host.multiuser.CreateUsersNoAppCrashesTest"	"testCanCreateGuestUser"	"CtsMultiUserHostTestCases"	"1: user"	"([9:/android/host/multiuser/CreateUsersNoAppCrashesTest.java]:[user]:[9]:method_text:[itchToNewUser(userId);        assertSwitchToUser(userId, mInitialUserId);    }    @Presubmit   ])"	"user storage accessible 9.5/C-3-1 additional already access CLONE profile. profile directly data clone re_tag:(?<!/)C\-3\-1 provide 9.5 parent owned multiuser only"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/CreateUsersNoAppCrashesTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-1"	"9.5/C-3-1"	"CLONE multiuser clone"	"""C-3-1] MUST only provide access to storage or data that is either already accessible to the parent user profile or is directly owned by this additional user profile."""	""	"android.host.multiuser.CreateUsersNoAppCrashesTest"	"testCanCreateSecondaryUser"	"CtsMultiUserHostTestCases"	"1: user"	"([9:/android/host/multiuser/CreateUsersNoAppCrashesTest.java]:[user]:[9]:method_text:[;        assertSwitchToNewUser(userId);        assertSwitchToUser(userId, mInitialUserId);    }}])"	"user storage accessible 9.5/C-3-1 additional already access CLONE profile. profile directly data clone re_tag:(?<!/)C\-3\-1 provide 9.5 parent owned multiuser only"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/CreateUsersNoAppCrashesTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-1"	"9.5/C-3-1"	"CLONE multiuser clone"	"""C-3-1] MUST only provide access to storage or data that is either already accessible to the parent user profile or is directly owned by this additional user profile."""	""	"android.host.multiuser.SecondaryUsersTest"	"testSwitchToSecondaryUserBeforeBootComplete"	"CtsMultiUserHostTestCases"	"1: user"	"([11:/android/host/multiuser/SecondaryUsersTest.java]:[user]:[11]:method_text:[ch to secondary user before boot complete"")                .that(isUserSecondary).isTrue();    }}])"	"user storage accessible 9.5/C-3-1 additional already access CLONE profile. profile directly data clone re_tag:(?<!/)C\-3\-1 provide 9.5 parent owned multiuser only"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/SecondaryUsersTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-1"	"9.5/C-3-1"	"CLONE multiuser clone"	"""C-3-1] MUST only provide access to storage or data that is either already accessible to the parent user profile or is directly owned by this additional user profile."""	""	"android.host.multiuser.EphemeralTest"	"testSwitchAndRemoveEphemeralUser"	"CtsMultiUserHostTestCases"	"1: user"	"([13:/android/host/multiuser/EphemeralTest.java]:[user]:[13]:method_text:[UserId);    }    /** Test to verify ephemeral user is removed after reboot. */    @Presubmit   ])"	"user storage accessible 9.5/C-3-1 additional already access CLONE profile. profile directly data clone re_tag:(?<!/)C\-3\-1 provide 9.5 parent owned multiuser only"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/EphemeralTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-1"	"9.5/C-3-1"	"CLONE multiuser clone"	"""C-3-1] MUST only provide access to storage or data that is either already accessible to the parent user profile or is directly owned by this additional user profile."""	""	"android.host.multiuser.EphemeralTest"	"testRebootAndRemoveEphemeralUser"	"CtsMultiUserHostTestCases"	"1: user"	"([8:/android/host/multiuser/EphemeralTest.java]:[user]:[8]:method_text:[at an ephemeral user, with an account, is safely removed after rebooting     * from it.     */   ])"	"user storage accessible 9.5/C-3-1 additional already access CLONE profile. profile directly data clone re_tag:(?<!/)C\-3\-1 provide 9.5 parent owned multiuser only"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/EphemeralTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-1"	"9.5/C-3-1"	"CLONE multiuser clone"	"""C-3-1] MUST only provide access to storage or data that is either already accessible to the parent user profile or is directly owned by this additional user profile."""	""	"android.host.multiuser.EphemeralTest"	"testRebootAndRemoveEphemeralUser_withAccount"	"CtsMultiUserHostTestCases"	"2: user directly"	"([1:/android/host/multiuser/EphemeralTest.java]:[directly]:[1]:method_text:[  * <p>Indirectly executed by means of the --set-ephemeral-if-in-use flag     */    @Presubmit   ])"	"user storage accessible 9.5/C-3-1 additional already access CLONE profile. profile directly data clone re_tag:(?<!/)C\-3\-1 provide 9.5 parent owned multiuser only"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/EphemeralTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-1"	"9.5/C-3-1"	"CLONE multiuser clone"	"""C-3-1] MUST only provide access to storage or data that is either already accessible to the parent user profile or is directly owned by this additional user profile."""	""	"android.host.multiuser.EphemeralTest"	"testRemoveUserOrSetEphemeral_nonRunningUserRemoved"	"CtsMultiUserHostTestCases"	"2: user directly"	"([1:/android/host/multiuser/EphemeralTest.java]:[directly]:[1]:method_text:[  * <p>Indirectly executed by means of the --set-ephemeral-if-in-use flag     */    @Presubmit   ])"	"user storage accessible 9.5/C-3-1 additional already access CLONE profile. profile directly data clone re_tag:(?<!/)C\-3\-1 provide 9.5 parent owned multiuser only"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/EphemeralTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-1"	"9.5/C-3-1"	"CLONE multiuser clone"	"""C-3-1] MUST only provide access to storage or data that is either already accessible to the parent user profile or is directly owned by this additional user profile."""	""	"android.host.multiuser.EphemeralTest"	"testRemoveUserOrSetEphemeral_currentUserSetEphemeral_removeAfterSwitch"	"CtsMultiUserHostTestCases"	"2: user directly"	"([1:/android/host/multiuser/EphemeralTest.java]:[directly]:[1]:method_text:[  * <p>Indirectly executed by means of the --set-ephemeral-if-in-use flag     */    @Presubmit   ])"	"user storage accessible 9.5/C-3-1 additional already access CLONE profile. profile directly data clone re_tag:(?<!/)C\-3\-1 provide 9.5 parent owned multiuser only"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/EphemeralTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-1"	"9.5/C-3-1"	"CLONE multiuser clone"	"""C-3-1] MUST only provide access to storage or data that is either already accessible to the parent user profile or is directly owned by this additional user profile."""	""	"android.host.multiuser.EphemeralTest"	"testRemoveUserOrSetEphemeral_currentUserSetEphemeral_removeAfterReboot"	"CtsMultiUserHostTestCases"	"1: user"	"([32:/android/host/multiuser/EphemeralTest.java]:[user]:[32]:method_text:[isGuest=%s, isEphemeral=%s)"",                    name, isGuest, isEphemeral), e);        }    }}])"	"user storage accessible 9.5/C-3-1 additional already access CLONE profile. profile directly data clone re_tag:(?<!/)C\-3\-1 provide 9.5 parent owned multiuser only"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/EphemeralTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-1"	"9.5/C-3-1"	"CLONE multiuser clone"	"""C-3-1] MUST only provide access to storage or data that is either already accessible to the parent user profile or is directly owned by this additional user profile."""	""	"android.host.multiuser.SetUsersRestrictionsTest"	"testCantSetUserRestriction"	"CtsMultiUserHostTestCases"	"1: user"	"([4:/android/host/multiuser/SetUsersRestrictionsTest.java]:[user]:[4]:method_text:[tyException. ""                + ""command output: %s"", output).that(isErrorOutput).isTrue();    }}])"	"user storage accessible 9.5/C-3-1 additional already access CLONE profile. profile directly data clone re_tag:(?<!/)C\-3\-1 provide 9.5 parent owned multiuser only"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/SetUsersRestrictionsTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-1"	"9.5/C-3-1"	"CLONE multiuser clone"	"""C-3-1] MUST only provide access to storage or data that is either already accessible to the parent user profile or is directly owned by this additional user profile."""	""	"android.host.multiuser.CreateUsersPermissionTest"	"testCanCreateGuestUser"	"CtsMultiUserHostTestCases"	"2: user already"	"([1:/android/host/multiuser/CreateUsersPermissionTest.java]:[already]:[1]:method_text:[ted. If so, skip the test.        assumeGuestDoesNotExist();        createGuestUser();    }   ])"	"user storage accessible 9.5/C-3-1 additional already access CLONE profile. profile directly data clone re_tag:(?<!/)C\-3\-1 provide 9.5 parent owned multiuser only"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/CreateUsersPermissionTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-1"	"9.5/C-3-1"	"CLONE multiuser clone"	"""C-3-1] MUST only provide access to storage or data that is either already accessible to the parent user profile or is directly owned by this additional user profile."""	""	"android.host.multiuser.CreateUsersPermissionTest"	"testCanCreateEphemeralUser"	"CtsMultiUserHostTestCases"	"1: user"	"([3:/android/host/multiuser/CreateUsersPermissionTest.java]:[user]:[3]:method_text:[s() /* name */,                false /* guest */,                true /* ephemeral */);    }   ])"	"user storage accessible 9.5/C-3-1 additional already access CLONE profile. profile directly data clone re_tag:(?<!/)C\-3\-1 provide 9.5 parent owned multiuser only"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/CreateUsersPermissionTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-1"	"9.5/C-3-1"	"CLONE multiuser clone"	"""C-3-1] MUST only provide access to storage or data that is either already accessible to the parent user profile or is directly owned by this additional user profile."""	""	"android.host.multiuser.CreateUsersPermissionTest"	"testCanCreateRestrictedUser"	"CtsMultiUserHostTestCases"	"3: user profile 9.5"	"([1:/android/host/multiuser/CreateUsersPermissionTest.java]:[9.5]:[1]:method_text:[ {        createRestrictedProfile(mPrimaryUserId);    }    @CddTest(requirement=""9.5/A-1-3"")   ])"	"user storage accessible 9.5/C-3-1 additional already access CLONE profile. profile directly data clone re_tag:(?<!/)C\-3\-1 provide 9.5 parent owned multiuser only"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/CreateUsersPermissionTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-1"	"9.5/C-3-1"	"CLONE multiuser clone"	"""C-3-1] MUST only provide access to storage or data that is either already accessible to the parent user profile or is directly owned by this additional user profile."""	""	"android.host.multiuser.CreateUsersPermissionTest"	"testCanCreateGuestUserWhenUserLimitReached"	"CtsMultiUserHostTestCases"	"1: user"	"([29:/android/host/multiuser/CreateUsersPermissionTest.java]:[user]:[29]:method_text:[ax users due to added guest user"")                .that(userCount).isGreaterThan(maxUsers);    }}])"	"user storage accessible 9.5/C-3-1 additional already access CLONE profile. profile directly data clone re_tag:(?<!/)C\-3\-1 provide 9.5 parent owned multiuser only"	"/home/gpoor/cts-12-source/cts/hostsidetests/multiuser/src/android/host/multiuser/CreateUsersPermissionTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-1"	"9.5/C-3-1"	"CLONE multiuser clone"	"""C-3-1] MUST only provide access to storage or data that is either already accessible to the parent user profile or is directly owned by this additional user profile."""	""	"com.android.tests.packagemanager.multiuser.host.PackageManagerMultiUserTest"	"testGetInstalledModules"	"CtsPackageManagerMultiUserHostTestCases"	"1: user"	"([6:/com/android/tests/packagemanager/multiuser/host/PackageManagerMultiUserTest.java]:[user]:[6]:method_text:[    String list1 = getInstalledModules(mUserId);        assertThat(list2).isEqualTo(list1);    }}])"	"user storage accessible 9.5/C-3-1 additional already access CLONE profile. profile directly data clone re_tag:(?<!/)C\-3\-1 provide 9.5 parent owned multiuser only"	"/home/gpoor/cts-12-source/cts/hostsidetests/packagemanager/multiuser/src/com/android/tests/packagemanager/multiuser/host/PackageManagerMultiUserTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-1"	"9.5/C-3-1"	"CLONE multiuser clone"	"""C-3-1] MUST only provide access to storage or data that is either already accessible to the parent user profile or is directly owned by this additional user profile."""	""	"com.android.tests.packagemanager.multiuser.host.UninstallExistingPackageTest"	"testUninstallExistingPackage_succeedsIfInstalledInAnotherUser"	"CtsPackageManagerMultiUserHostTestCases"	"1: user"	"([22:/com/android/tests/packagemanager/multiuser/host/UninstallExistingPackageTest.java]:[user]:[22]:method_text:[ mUserId));        assertTrue(isPackageInstalledForUser(EMPTY_TEST_APP_PKG, newUserId));    }   ])"	"user storage accessible 9.5/C-3-1 additional already access CLONE profile. profile directly data clone re_tag:(?<!/)C\-3\-1 provide 9.5 parent owned multiuser only"	"/home/gpoor/cts-12-source/cts/hostsidetests/packagemanager/multiuser/src/com/android/tests/packagemanager/multiuser/host/UninstallExistingPackageTest.java"	""	""	""
"9.5  . Multi"	"9.5"	"C-3-1"	"9.5/C-3-1"	"CLONE multiuser clone"	"""C-3-1] MUST only provide access to storage or data that is either already accessible to the parent user profile or is directly owned by this additional user profile."""	""	"com.android.tests.packagemanager.multiuser.host.UninstallExistingPackageTest"	"testUninstallExistingPackage_failsIfInstalledInOnlyOneUser"	"CtsPackageManagerMultiUserHostTestCases"	"2: user only"	"([2:/com/android/tests/packagemanager/multiuser/host/UninstallExistingPackageTest.java]:[only]:[2]:method_text:[_TEST_APP_PKG));        assertTrue(isPackageInstalledForUser(EMPTY_TEST_APP_PKG, mUserId));    }}])"	"user storage accessible 9.5/C-3-1 additional already access CLONE profile. profile directly data clone re_tag:(?<!/)C\-3\-1 provide 9.5 parent owned multiuser only"	"/home/gpoor/cts-12-source/cts/hostsidetests/packagemanager/multiuser/src/com/android/tests/packagemanager/multiuser/host/UninstallExistingPackageTest.java"	""	""	""
