Section	section_id	req_id	Test Available	class_def	method	module	file_name	Annotation?	Comment	Bug	
	5.3	H-1-2	Test Available	android.mediapc.cts.AdaptivePlaybackFrameDropTest	testAdaptivePlaybackFrameDrop()	CtsMediaPerformanceClassTestCases	/home/gpoor/cts-12-source/cts/tests/mediapc/src/android/mediapc/cts/AdaptivePlaybackFrameDropTest.java	True	Comment unknown	Bug unknown	
	5.1	H-1-7	Test Available	android.mediapc.cts.EncoderInitializationLatencyTest	testInitializationLatency()	CtsMediaPerformanceClassTestCases	/home/gpoor/cts-12-source/cts/tests/mediapc/src/android/mediapc/cts/EncoderInitializationLatencyTest.java	True	Comment unknown	Bug unknown	
	5.1	H-1-8	Test Available	android.mediapc.cts.EncoderInitializationLatencyTest	testInitializationLatency()	CtsMediaPerformanceClassTestCases	/home/gpoor/cts-12-source/cts/tests/mediapc/src/android/mediapc/cts/EncoderInitializationLatencyTest.java	True	Comment unknown	Bug unknown	
	5.1	H-1-3	Test Available	android.mediapc.cts.MultiEncoderPerfTest	test720p()	CtsMediaPerformanceClassTestCases	/home/gpoor/cts-12-source/cts/tests/mediapc/src/android/mediapc/cts/MultiEncoderPerfTest.java	True	Comment unknown	Bug unknown	
	5.1	H-1-4	Test Available	android.mediapc.cts.MultiEncoderPerfTest	test720p()	CtsMediaPerformanceClassTestCases	/home/gpoor/cts-12-source/cts/tests/mediapc/src/android/mediapc/cts/MultiEncoderPerfTest.java	True	Comment unknown	Bug unknown	
	5.3	H-1-1	Test Available	android.mediapc.cts.FrameDropTest	testDecodeToSurface()	CtsMediaPerformanceClassTestCases	/home/gpoor/cts-12-source/cts/tests/mediapc/src/android/mediapc/cts/FrameDropTest.java	True	Comment unknown	Bug unknown	
	7.6.1	H-1-1	Test Available	android.mediapc.cts.PerformanceClassTest	testMinimumMemory()	CtsMediaPerformanceClassTestCases	/home/gpoor/cts-12-source/cts/tests/mediapc/src/android/mediapc/cts/PerformanceClassTest.java	True	Comment unknown	Bug unknown	
	7.6.1	H-2-1	Test Available	android.mediapc.cts.PerformanceClassTest	testMinimumMemory()	CtsMediaPerformanceClassTestCases	/home/gpoor/cts-12-source/cts/tests/mediapc/src/android/mediapc/cts/PerformanceClassTest.java	True	Comment unknown	Bug unknown	
	7.1.1.1	H-0-1	Test Available	android.mediapc.cts.PerformanceClassTest	testMinimumMemory()	CtsMediaPerformanceClassTestCases	/home/gpoor/cts-12-source/cts/tests/mediapc/src/android/mediapc/cts/PerformanceClassTest.java	True	Comment unknown	Bug unknown	
	8.2		Test Available	android.filesystem.cts.RandomRWTest	testRandomRead()	CtsFileSystemTestCases	/home/gpoor/cts-12-source/cts/tests/filesystem/src/android/filesystem/cts/RandomRWTest.java	True	Comment unknown	Bug unknown	
	8.2		Test Available	android.filesystem.cts.RandomRWTest	testRandomUpdate()	CtsFileSystemTestCases	/home/gpoor/cts-12-source/cts/tests/filesystem/src/android/filesystem/cts/RandomRWTest.java	True	Comment unknown	Bug unknown	
	8.2		Test Available	android.filesystem.cts.SequentialRWTest	testSingleSequentialWrite()	CtsFileSystemTestCases	/home/gpoor/cts-12-source/cts/tests/filesystem/src/android/filesystem/cts/SequentialRWTest.java	True	Comment unknown	Bug unknown	
	8.2		Test Available	android.filesystem.cts.SequentialRWTest	testSingleSequentialRead()	CtsFileSystemTestCases	/home/gpoor/cts-12-source/cts/tests/filesystem/src/android/filesystem/cts/SequentialRWTest.java	True	Comment unknown	Bug unknown	
	7.5.4	C-1-1	Test Available	android.hardware.camera2.cts.LogicalCameraDeviceTest	testDefaultFov()	CtsCameraTestCases	/home/gpoor/cts-12-source/cts/tests/camera/src/android/hardware/camera2/cts/LogicalCameraDeviceTest.java	True	Comment unknown	Bug unknown	
	7.5.1	C-1-2	Test Available	android.hardware.camera2.cts.ExtendedCameraCharacteristicsTest	testAvailableStreamConfigs()	CtsCameraTestCases	/home/gpoor/cts-12-source/cts/tests/camera/src/android/hardware/camera2/cts/ExtendedCameraCharacteristicsTest.java	True	Comment unknown	Bug unknown	
	7.5.4	C-0-11	Test Available	android.hardware.camera2.cts.ExtendedCameraCharacteristicsTest	testLegacyCameraDeviceParity()	CtsCameraTestCases	/home/gpoor/cts-12-source/cts/tests/camera/src/android/hardware/camera2/cts/ExtendedCameraCharacteristicsTest.java	True	Comment unknown	Bug unknown	
	7.5.5	C-1-1	Test Available	android.hardware.camera2.cts.ExtendedCameraCharacteristicsTest	testCameraOrientationAlignedWithDevice()	CtsCameraTestCases	/home/gpoor/cts-12-source/cts/tests/camera/src/android/hardware/camera2/cts/ExtendedCameraCharacteristicsTest.java	True	Comment unknown	Bug unknown	
	7.5		Test Available	android.hardware.camera2.cts.ExtendedCameraCharacteristicsTest	testCameraPerfClassCharacteristics()	CtsCameraTestCases	/home/gpoor/cts-12-source/cts/tests/camera/src/android/hardware/camera2/cts/ExtendedCameraCharacteristicsTest.java	True	Comment unknown	Bug unknown	
	7.5	H-1-8	Test Available	android.camera.cts.api31test.SPerfClassTest	testSPerfClassJpegSizes()	CtsCameraApi31TestCases	/home/gpoor/cts-12-source/cts/tests/camera/api31test/src/android/camera/cts/api31test/SPerfClassTest.java	True	Comment unknown	Bug unknown	
	7.9.2	C-1-1	Test Available	android.vr.cts.VrCpuTest	testHasAtLeastTwoCores()	CtsVrTestCases	/home/gpoor/cts-12-source/cts/tests/vr/src/android/vr/cts/VrCpuTest.java	True	Comment unknown	Bug unknown	
	7.9.2	C-1-15	Test Available	android.vr.cts.VrDisplayTest	testRefreshRateIsAtLeast60Hz()	CtsVrTestCases	/home/gpoor/cts-12-source/cts/tests/vr/src/android/vr/cts/VrDisplayTest.java	True	Comment unknown	Bug unknown	
	7.9.2	C-1-14	Test Available	android.vr.cts.VrDisplayTest	testDisplayResolution()	CtsVrTestCases	/home/gpoor/cts-12-source/cts/tests/vr/src/android/vr/cts/VrDisplayTest.java	True	Comment unknown	Bug unknown	
	7.3.9	C-2-1	Test Available	android.hardware.cts.SensorSupportTest	testSupportsAccelerometer()	CtsSensorTestCases	/home/gpoor/cts-12-source/cts/tests/sensor/src/android/hardware/cts/SensorSupportTest.java	True	Comment unknown	Bug unknown	
	7.3.9	C-2-2	Test Available	android.hardware.cts.SensorSupportTest	testSupportsAccelerometerUncalibrated()	CtsSensorTestCases	/home/gpoor/cts-12-source/cts/tests/sensor/src/android/hardware/cts/SensorSupportTest.java	True	Comment unknown	Bug unknown	
	7.3.9	C-2-3	Test Available	android.hardware.cts.SensorSupportTest	testSupportsGyroscope()	CtsSensorTestCases	/home/gpoor/cts-12-source/cts/tests/sensor/src/android/hardware/cts/SensorSupportTest.java	True	Comment unknown	Bug unknown	
	7.3.9	C-2-4	Test Available	android.hardware.cts.SensorSupportTest	testSupportsGyroscopeUncalibrated()	CtsSensorTestCases	/home/gpoor/cts-12-source/cts/tests/sensor/src/android/hardware/cts/SensorSupportTest.java	True	Comment unknown	Bug unknown	
	7.3.9	C-2-5	Test Available	android.hardware.cts.SensorSupportTest	testSupportsGeoMagneticField()	CtsSensorTestCases	/home/gpoor/cts-12-source/cts/tests/sensor/src/android/hardware/cts/SensorSupportTest.java	True	Comment unknown	Bug unknown	
	7.3.9	C-2-6	Test Available	android.hardware.cts.SensorSupportTest	testSupportsMagneticFieldUncalibrated()	CtsSensorTestCases	/home/gpoor/cts-12-source/cts/tests/sensor/src/android/hardware/cts/SensorSupportTest.java	True	Comment unknown	Bug unknown	
	7.3.9	C-2-7	Test Available	android.hardware.cts.SensorSupportTest	testSupportsPressure()	CtsSensorTestCases	/home/gpoor/cts-12-source/cts/tests/sensor/src/android/hardware/cts/SensorSupportTest.java	True	Comment unknown	Bug unknown	
	7.3.9	C-2-8	Test Available	android.hardware.cts.SensorSupportTest	testSupportsGameRotationVector()	CtsSensorTestCases	/home/gpoor/cts-12-source/cts/tests/sensor/src/android/hardware/cts/SensorSupportTest.java	True	Comment unknown	Bug unknown	
	7.3.9	C-2-9	Test Available	android.hardware.cts.SensorSupportTest	testSupportsSignificantMotion()	CtsSensorTestCases	/home/gpoor/cts-12-source/cts/tests/sensor/src/android/hardware/cts/SensorSupportTest.java	True	Comment unknown	Bug unknown	
	7.3.9	C-2-10	Test Available	android.hardware.cts.SensorSupportTest	testSupportsStepDetector()	CtsSensorTestCases	/home/gpoor/cts-12-source/cts/tests/sensor/src/android/hardware/cts/SensorSupportTest.java	True	Comment unknown	Bug unknown	
	7.3.9	C-2-11	Test Available	android.hardware.cts.SensorSupportTest	testSupportsStepCounter()	CtsSensorTestCases	/home/gpoor/cts-12-source/cts/tests/sensor/src/android/hardware/cts/SensorSupportTest.java	True	Comment unknown	Bug unknown	
	7.3.9	C-2-12	Test Available	android.hardware.cts.SensorSupportTest	testSupportsTiltDetector()	CtsSensorTestCases	/home/gpoor/cts-12-source/cts/tests/sensor/src/android/hardware/cts/SensorSupportTest.java	True	Comment unknown	Bug unknown	
	7.3.1	C-3-1	Test Available	android.hardware.cts.SensorSupportTest	testSupportsGravityAndLinearAccelIfHasAG()	CtsSensorTestCases	/home/gpoor/cts-12-source/cts/tests/sensor/src/android/hardware/cts/SensorSupportTest.java	True	Comment unknown	Bug unknown	
	7.3.1	C-4-1	Test Available	android.hardware.cts.SensorSupportTest	testSupportsRotationVectorIfHasAGM()	CtsSensorTestCases	/home/gpoor/cts-12-source/cts/tests/sensor/src/android/hardware/cts/SensorSupportTest.java	True	Comment unknown	Bug unknown	
	3.2.3.5	C-2-5	Test Available	android.telecom.cts.CallRedirectionServiceTest	rememberPreviousCallRedirectionApp()	CtsTelecomTestCases	/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/CallRedirectionServiceTest.java	True	Comment unknown	Bug unknown	
	3.2.3.5	C-2-4	Test Available	android.telecom.cts.CallRedirectionServiceTest	myUserHandle()	CtsTelecomTestCases	/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/CallRedirectionServiceTest.java	True	Comment unknown	Bug unknown	
	7.4.1.2	C-1-3	Test Available	android.telecom.cts.BasicInCallServiceTest	testResolveInCallIntent()	CtsTelecomTestCases	/home/gpoor/cts-12-source/cts/tests/tests/telecom/src/android/telecom/cts/BasicInCallServiceTest.java	True	Comment unknown	Bug unknown	
	3.5	C-0-6	Test Available	android.app.cts.backgroundrestrictions.BroadcastsTest	testNonSupportedBroadcastsNotDelivered_runtimeReceiver()	CtsBackgroundRestrictionsTestCases	/home/gpoor/cts-12-source/cts/tests/tests/background/src/android/app/cts/backgroundrestrictions/BroadcastsTest.java	True	Comment unknown	Bug unknown	
	3.5	C-0-6	Test Available	android.app.cts.backgroundrestrictions.BroadcastsTest	testNonSupportedBroadcastsNotDelivered_manifestReceiver()	CtsBackgroundRestrictionsTestCases	/home/gpoor/cts-12-source/cts/tests/tests/background/src/android/app/cts/backgroundrestrictions/BroadcastsTest.java	True	Comment unknown	Bug unknown	
	5.10	C-1-6	Test Available	android.media.cts.AudioHelper		None	/home/gpoor/cts-12-source/cts/tests/tests/media/common/src/android/media/cts/AudioHelper.java	True	Comment unknown	Bug unknown	
	5.10	C-1-7	Test Available	android.media.cts.AudioHelper		None	/home/gpoor/cts-12-source/cts/tests/tests/media/common/src/android/media/cts/AudioHelper.java	True	Comment unknown	Bug unknown	
	5.4.1	C-1-4	Test Available	android.media.cts.MediaRecorderTest	testGetActiveMicrophones()	CtsMediaTestCases	/home/gpoor/cts-12-source/cts/tests/tests/media/src/android/media/cts/MediaRecorderTest.java	True	Comment unknown	Bug unknown	
	5.4.1	C-1-4	Test Available	android.media.cts.AudioRecordTest	testGetActiveMicrophones()	CtsMediaTestCases	/home/gpoor/cts-12-source/cts/tests/tests/media/src/android/media/cts/AudioRecordTest.java	True	Comment unknown	Bug unknown	
	5.4.1	C-1-1	Test Available	android.media.cts.AudioRecord_BufferSizeTest	testGetMinBufferSize()	CtsMediaTestCases	/home/gpoor/cts-12-source/cts/tests/tests/media/src/android/media/cts/AudioRecord_BufferSizeTest.java	True	Comment unknown	Bug unknown	
	5.1.3		Test Available	android.media.cts.EncoderTest	testOpusEncoders()	CtsMediaTestCases	/home/gpoor/cts-12-source/cts/tests/tests/media/src/android/media/cts/EncoderTest.java	True	Comment unknown	Bug unknown	
	5.3.8		Test Available	android.media.cts.MediaExtractorTest	testDolbyVisionMediaExtractorProfileDvheDtr()	CtsMediaTestCases	/home/gpoor/cts-12-source/cts/tests/tests/media/src/android/media/cts/MediaExtractorTest.java	True	Comment unknown	Bug unknown	
	5.3.8		Test Available	android.media.cts.MediaExtractorTest	SKIP_testDolbyVisionMediaExtractorProfileDvheStn()	CtsMediaTestCases	/home/gpoor/cts-12-source/cts/tests/tests/media/src/android/media/cts/MediaExtractorTest.java	True	Comment unknown	Bug unknown	
	5.3.8		Test Available	android.media.cts.MediaExtractorTest	testDolbyVisionMediaExtractorProfileDvheSt()	CtsMediaTestCases	/home/gpoor/cts-12-source/cts/tests/tests/media/src/android/media/cts/MediaExtractorTest.java	True	Comment unknown	Bug unknown	
	5.3.8		Test Available	android.media.cts.MediaExtractorTest	testDolbyVisionMediaExtractorProfileDvavSe()	CtsMediaTestCases	/home/gpoor/cts-12-source/cts/tests/tests/media/src/android/media/cts/MediaExtractorTest.java	True	Comment unknown	Bug unknown	
	5.3.8		Test Available	android.media.cts.MediaExtractorTest	testDolbyVisionMediaExtractorProfileDvav1()	CtsMediaTestCases	/home/gpoor/cts-12-source/cts/tests/tests/media/src/android/media/cts/MediaExtractorTest.java	True	Comment unknown	Bug unknown	
	5.3.8		Test Available	android.media.cts.MediaExtractorTest	testDolbyVisionMediaExtractorProfileDvav1_2()	CtsMediaTestCases	/home/gpoor/cts-12-source/cts/tests/tests/media/src/android/media/cts/MediaExtractorTest.java	True	Comment unknown	Bug unknown	
	5.4.1	C-1-4	Test Available	android.media.cts.AudioManagerTest	testGetMicrophones()	CtsMediaTestCases	/home/gpoor/cts-12-source/cts/tests/tests/media/src/android/media/cts/AudioManagerTest.java	True	Comment unknown	Bug unknown	
	5.1.3		Test Available	android.media.cts.DecoderTest	testDecodeG711ChannelsAndRates()	CtsMediaTestCases	/home/gpoor/cts-12-source/cts/tests/tests/media/src/android/media/cts/DecoderTest.java	True	Comment unknown	Bug unknown	
	5.1.3		Test Available	android.media.cts.DecoderTest	testDecodeOpusChannelsAndRates()	CtsMediaTestCases	/home/gpoor/cts-12-source/cts/tests/tests/media/src/android/media/cts/DecoderTest.java	True	Comment unknown	Bug unknown	
	5.3.7		Test Available	android.media.cts.DecoderTest	testVp9HdrStaticMetadata()	CtsMediaTestCases	/home/gpoor/cts-12-source/cts/tests/tests/media/src/android/media/cts/DecoderTest.java	True	Comment unknown	Bug unknown	
	5.3.9		Test Available	android.media.cts.DecoderTest	testAV1HdrStaticMetadata()	CtsMediaTestCases	/home/gpoor/cts-12-source/cts/tests/tests/media/src/android/media/cts/DecoderTest.java	True	Comment unknown	Bug unknown	
	5.3.5		Test Available	android.media.cts.DecoderTest	testH265HDR10StaticMetadata()	CtsMediaTestCases	/home/gpoor/cts-12-source/cts/tests/tests/media/src/android/media/cts/DecoderTest.java	True	Comment unknown	Bug unknown	
	5.3.7		Test Available	android.media.cts.DecoderTest	testVp9Hdr10PlusMetadata()	CtsMediaTestCases	/home/gpoor/cts-12-source/cts/tests/tests/media/src/android/media/cts/DecoderTest.java	True	Comment unknown	Bug unknown	
	5.3.5		Test Available	android.media.cts.DecoderTest	testH265Hdr10PlusMetadata()	CtsMediaTestCases	/home/gpoor/cts-12-source/cts/tests/tests/media/src/android/media/cts/DecoderTest.java	True	Comment unknown	Bug unknown	
	5.1.4	C-1-1	Test Available	android.media.cts.HeifWriterTest	testHeicFallbackAvailable()	CtsMediaTestCases	/home/gpoor/cts-12-source/cts/tests/tests/media/src/android/media/cts/HeifWriterTest.java	True	Comment unknown	Bug unknown	
	7.4.1	C-4-1	Test Available	android.telephony.cts.TelephonyManagerTest	testIWlanServiceState()	CtsTelephonyTestCases	/home/gpoor/cts-12-source/cts/tests/tests/telephony/current/src/android/telephony/cts/TelephonyManagerTest.java	True	Comment unknown	Bug unknown	
	2.5.1		Test Available	android.car.cts.permissioncarexteriorenvironment.PermissionCarExteriorEnvironmentTest	testRequiredPropertyAvailableWithPermissionCarExteriorEnvironmentGranted()	None	/home/gpoor/cts-12-source/cts/tests/tests/car/PermissionCarExteriorEnvironment/src/android/car/cts/permissioncarexteriorenvironment/PermissionCarExteriorEnvironmentTest.java	True	Comment unknown	Bug unknown	
	2.5.1		Test Available	android.car.cts.permissioncarspeed.PermissionCarSpeedTest	testRequiredPropertyAvailableWithPermissionCarSpeedGranted()	None	/home/gpoor/cts-12-source/cts/tests/tests/car/PermissionCarSpeed/src/android.car.cts.permissioncarspeed/PermissionCarSpeedTest.java	True	Comment unknown	Bug unknown	
	2.5.1		Test Available	android.car.cts.permissioncarpowertrain.PermissionCarPowertrainTest	testRequiredPropertyAvailableWithPermissionCarPowertrainGranted()	None	/home/gpoor/cts-12-source/cts/tests/tests/car/PermissionCarPowertrain/src/android/car/cts/permissioncarpowertrain/PermissionCarPowertrainTest.java	True	Comment unknown	Bug unknown	
	7.4.3	A-0-2	Test Available	android.car.cts.CarBluetoothTest	testRequiredBluetoothProfilesExist()	CtsCarTestCases	/home/gpoor/cts-12-source/cts/tests/tests/car/src/android/car/cts/CarBluetoothTest.java	True	Comment unknown	Bug unknown	
	2.5.1		Test Available	android.car.cts.CarSensorManagerTest	testRequiredSensorsForDrivingState()	CtsCarTestCases	/home/gpoor/cts-12-source/cts/tests/tests/car/src/android/car/cts/CarSensorManagerTest.java	True	Comment unknown	Bug unknown	
	2.5.1		Test Available	android.car.cts.CarSensorManagerTest	testMustSupportNightSensor()	CtsCarTestCases	/home/gpoor/cts-12-source/cts/tests/tests/car/src/android/car/cts/CarSensorManagerTest.java	True	Comment unknown	Bug unknown	
	2.5.1		Test Available	android.car.cts.CarSensorManagerTest	testMustSupportParkingBrake()	CtsCarTestCases	/home/gpoor/cts-12-source/cts/tests/tests/car/src/android/car/cts/CarSensorManagerTest.java	True	Comment unknown	Bug unknown	
	2.5.1		Test Available	android.car.cts.CarPropertyManagerTest	testMustSupportGearSelection()	CtsCarTestCases	/home/gpoor/cts-12-source/cts/tests/tests/car/src/android/car/cts/CarPropertyManagerTest.java	True	Comment unknown	Bug unknown	
	2.5.1		Test Available	android.car.cts.CarPropertyManagerTest	testMustSupportNightMode()	CtsCarTestCases	/home/gpoor/cts-12-source/cts/tests/tests/car/src/android/car/cts/CarPropertyManagerTest.java	True	Comment unknown	Bug unknown	
	2.5.1		Test Available	android.car.cts.CarPropertyManagerTest	testMustSupportPerfVehicleSpeed()	CtsCarTestCases	/home/gpoor/cts-12-source/cts/tests/tests/car/src/android/car/cts/CarPropertyManagerTest.java	True	Comment unknown	Bug unknown	
	2.5.1		Test Available	android.car.cts.CarPropertyManagerTest	testMustSupportParkingBrakeOn()	CtsCarTestCases	/home/gpoor/cts-12-source/cts/tests/tests/car/src/android/car/cts/CarPropertyManagerTest.java	True	Comment unknown	Bug unknown	
	9.9.2	C-0-1	Test Available	android.security.cts.EncryptionTest	testEncryption()	CtsSecurityTestCases	/home/gpoor/cts-12-source/cts/tests/tests/security/src/android/security/cts/EncryptionTest.java	True	Comment unknown	Bug unknown	
	9.9.2	C-0-2	Test Available	android.security.cts.EncryptionTest	testEncryption()	CtsSecurityTestCases	/home/gpoor/cts-12-source/cts/tests/tests/security/src/android/security/cts/EncryptionTest.java	True	Comment unknown	Bug unknown	
	9.9.2	C-0-3	Test Available	android.security.cts.EncryptionTest	testEncryption()	CtsSecurityTestCases	/home/gpoor/cts-12-source/cts/tests/tests/security/src/android/security/cts/EncryptionTest.java	True	Comment unknown	Bug unknown	
	9.10	C-0-3	Test Available	android.security.cts.FileIntegrityManagerTest	testSupportedOnDevicesFirstLaunchedWithR()	CtsSecurityTestCases	/home/gpoor/cts-12-source/cts/tests/tests/security/src/android/security/cts/FileIntegrityManagerTest.java	True	Comment unknown	Bug unknown	
	9.10	C-1-1	Test Available	android.security.cts.FileIntegrityManagerTest	testSupportedOnDevicesFirstLaunchedWithR()	CtsSecurityTestCases	/home/gpoor/cts-12-source/cts/tests/tests/security/src/android/security/cts/FileIntegrityManagerTest.java	True	Comment unknown	Bug unknown	
	9.10	C-0-3	Test Available	android.security.cts.FileIntegrityManagerTest	testCtsReleaseCertificateTrusted()	CtsSecurityTestCases	/home/gpoor/cts-12-source/cts/tests/tests/security/src/android/security/cts/FileIntegrityManagerTest.java	True	Comment unknown	Bug unknown	
	9.10	C-1-1	Test Available	android.security.cts.FileIntegrityManagerTest	testCtsReleaseCertificateTrusted()	CtsSecurityTestCases	/home/gpoor/cts-12-source/cts/tests/tests/security/src/android/security/cts/FileIntegrityManagerTest.java	True	Comment unknown	Bug unknown	
	9.10	C-0-3	Test Available	android.security.cts.FileIntegrityManagerTest		CtsSecurityTestCases	/home/gpoor/cts-12-source/cts/tests/tests/security/src/android/security/cts/FileIntegrityManagerTest.java	True	Comment unknown	Bug unknown	
	9.10	C-1-1	Test Available	android.security.cts.FileIntegrityManagerTest		CtsSecurityTestCases	/home/gpoor/cts-12-source/cts/tests/tests/security/src/android/security/cts/FileIntegrityManagerTest.java	True	Comment unknown	Bug unknown	
	7.4.3	C-6-1	Test Available	android.permission.cts.NearbyDevicesPermissionTest	testRequestBluetoothPermission30_Default()	CtsPermissionTestCases	/home/gpoor/cts-12-source/cts/tests/tests/permission/src/android/permission/cts/NearbyDevicesPermissionTest.java	True	Comment unknown	Bug unknown	
	7.4.3	C-6-1	Test Available	android.permission.cts.NearbyDevicesPermissionTest	testRequestBluetoothPermission30_GrantLocation()	CtsPermissionTestCases	/home/gpoor/cts-12-source/cts/tests/tests/permission/src/android/permission/cts/NearbyDevicesPermissionTest.java	True	Comment unknown	Bug unknown	
	7.4.3	C-6-1	Test Available	android.permission.cts.NearbyDevicesPermissionTest	testRequestBluetoothPermission31_Default()	CtsPermissionTestCases	/home/gpoor/cts-12-source/cts/tests/tests/permission/src/android/permission/cts/NearbyDevicesPermissionTest.java	True	Comment unknown	Bug unknown	
	7.4.3	C-6-1	Test Available	android.permission.cts.NearbyDevicesPermissionTest	testRequestBluetoothPermission31_GrantNearby()	CtsPermissionTestCases	/home/gpoor/cts-12-source/cts/tests/tests/permission/src/android/permission/cts/NearbyDevicesPermissionTest.java	True	Comment unknown	Bug unknown	
	7.4.3	C-6-1	Test Available	android.permission.cts.NearbyDevicesPermissionTest	testRequestBluetoothPermission31_GrantLocation()	CtsPermissionTestCases	/home/gpoor/cts-12-source/cts/tests/tests/permission/src/android/permission/cts/NearbyDevicesPermissionTest.java	True	Comment unknown	Bug unknown	
	7.4.3	C-6-1	Test Available	android.permission.cts.NearbyDevicesPermissionTest	testRequestBluetoothPermission31_GrantNearby_GrantLocation()	CtsPermissionTestCases	/home/gpoor/cts-12-source/cts/tests/tests/permission/src/android/permission/cts/NearbyDevicesPermissionTest.java	True	Comment unknown	Bug unknown	
	7.4.3	C-6-1	Test Available	android.permission.cts.NearbyDevicesPermissionTest	testRequestBluetoothPermissionNeverForLocation31_Default()	CtsPermissionTestCases	/home/gpoor/cts-12-source/cts/tests/tests/permission/src/android/permission/cts/NearbyDevicesPermissionTest.java	True	Comment unknown	Bug unknown	
	7.4.3	C-6-1	Test Available	android.permission.cts.NearbyDevicesPermissionTest	testRequestBluetoothPermissionNeverForLocation31_GrantNearby()	CtsPermissionTestCases	/home/gpoor/cts-12-source/cts/tests/tests/permission/src/android/permission/cts/NearbyDevicesPermissionTest.java	True	Comment unknown	Bug unknown	
	7.4.3	C-6-1	Test Available	android.permission.cts.NearbyDevicesPermissionTest	testRequestBluetoothPermissionNeverForLocation31_GrantLocation()	CtsPermissionTestCases	/home/gpoor/cts-12-source/cts/tests/tests/permission/src/android/permission/cts/NearbyDevicesPermissionTest.java	True	Comment unknown	Bug unknown	
	7.4.3	C-6-1	Test Available	android.permission.cts.NearbyDevicesPermissionTest	testRequestBluetoothPermissionNeverForLocation31_GrantNearby_GrantLocation()	CtsPermissionTestCases	/home/gpoor/cts-12-source/cts/tests/tests/permission/src/android/permission/cts/NearbyDevicesPermissionTest.java	True	Comment unknown	Bug unknown	
	3.18	C-1-5	Test Available	android.provider.cts.contacts.ContactsContract_RawContactsTest	testRawContactDelete_localDeleteRemovesRecord()	CtsContactsProviderTestCases	/home/gpoor/cts-12-source/cts/tests/tests/contactsprovider/src/android/provider/cts/contacts/ContactsContract_RawContactsTest.java	True	Comment unknown	Bug unknown	
	3.18	C-1-1	Test Available	android.provider.cts.contacts.ContactsContract_RawContactsTest	testRawContactCreate_noAccountUsesLocalAccount()	CtsContactsProviderTestCases	/home/gpoor/cts-12-source/cts/tests/tests/contactsprovider/src/android/provider/cts/contacts/ContactsContract_RawContactsTest.java	True	Comment unknown	Bug unknown	
	3.18	C-1-2	Test Available	android.provider.cts.contacts.ContactsContract_RawContactsTest	testRawContactCreate_noAccountUsesLocalAccount()	CtsContactsProviderTestCases	/home/gpoor/cts-12-source/cts/tests/tests/contactsprovider/src/android/provider/cts/contacts/ContactsContract_RawContactsTest.java	True	Comment unknown	Bug unknown	
	3.18	C-1-3	Test Available	android.provider.cts.contacts.ContactsContract_RawContactsTest	testRawContactCreate_noAccountUsesLocalAccount()	CtsContactsProviderTestCases	/home/gpoor/cts-12-source/cts/tests/tests/contactsprovider/src/android/provider/cts/contacts/ContactsContract_RawContactsTest.java	True	Comment unknown	Bug unknown	
	3.18	C-1-1	Test Available	android.provider.cts.contacts.ContactsContract_RawContactsTest	testRawContactCreate_nullAccountUsesLocalAccount()	CtsContactsProviderTestCases	/home/gpoor/cts-12-source/cts/tests/tests/contactsprovider/src/android/provider/cts/contacts/ContactsContract_RawContactsTest.java	True	Comment unknown	Bug unknown	
	3.18	C-1-2	Test Available	android.provider.cts.contacts.ContactsContract_RawContactsTest	testRawContactCreate_nullAccountUsesLocalAccount()	CtsContactsProviderTestCases	/home/gpoor/cts-12-source/cts/tests/tests/contactsprovider/src/android/provider/cts/contacts/ContactsContract_RawContactsTest.java	True	Comment unknown	Bug unknown	
	3.18	C-1-3	Test Available	android.provider.cts.contacts.ContactsContract_RawContactsTest	testRawContactCreate_nullAccountUsesLocalAccount()	CtsContactsProviderTestCases	/home/gpoor/cts-12-source/cts/tests/tests/contactsprovider/src/android/provider/cts/contacts/ContactsContract_RawContactsTest.java	True	Comment unknown	Bug unknown	
	3.18	C-1-4	Test Available	android.provider.cts.contacts.ContactsProvider2_AccountRemovalTest	testAccountRemoval_doesNotDeleteLocalAccountContacts()	CtsContactsProviderTestCases	/home/gpoor/cts-12-source/cts/tests/tests/contactsprovider/src/android/provider/cts/contacts/ContactsProvider2_AccountRemovalTest.java	True	Comment unknown	Bug unknown	
	7.4.2.6	C-1-1	Test Available	android.content.cts.AvailableIntentsTest	testEasyConnectIntent()	CtsContentTestCases	/home/gpoor/cts-12-source/cts/tests/tests/content/src/android/content/cts/AvailableIntentsTest.java	True	Comment unknown	Bug unknown	
	2.5.1		Test Available	android.dpi.cts.ConfigurationTest	testAutomotiveMinimumScreenSize()	CtsDpiTestCases	/home/gpoor/cts-12-source/cts/tests/tests/dpi/src/android/dpi/cts/ConfigurationTest.java	True	Comment unknown	Bug unknown	
	7.6.1		Test Available	android.hardware.cts.LowRamDeviceTest	testMinimumMemory()	CtsHardwareTestCases	/home/gpoor/cts-12-source/cts/tests/tests/hardware/src/android/hardware/cts/LowRamDeviceTest.java	True	Comment unknown	Bug unknown	
