"Section"	"section_id"	"req_id"	"Test Availability"	"class_def"	"method"	"module"	"method_text"	"full_key"	"requirement"	"key_as_number"	"search_terms"	"manual_search_terms"	"not_search_terms"	"not_files"	"matched_terms"	"search_roots"	"qualified_method"	"max_matches"	"file_name"	"matched_files"	"methods_string"	"urls"	"protected"	"Area"	"Shortened"	"Test Level"
"243:715824) 9.5  . Multi"	"9.5"	"C-1-2"	""	"[('android.admin.cts.DevicePolicyManagerTest', 2), ('com.android.cts.devicepolicy.OrgOwnedProfileOwnerTest', 1), ('android.os.storage.cts.StorageStatsManagerTest', 1), ('android.content.cts.ContextTest', 1), ('android.soundtrigger.cts.SoundTriggerTest', 1), ('android.host.multiuser.CreateUsersPermissionTest', 1), ('com.android.cts.deviceandprofileowner.SecurityLoggingTest', 1), ('android.appsecurity.cts.SharedUserIdTest', 1)]"	"[('randomUUID', 4), ('toString', 1), ('setUpClass', 1), ('Random', 1), ('setUp', 1), ('getDevice', 1), ('getBuild', 1)]"	"[('CtsAdminTestCases', 2), ('CtsOsHostTestCases', 1), ('CtsContentTestCases', 1), ('CtsSoundTriggerTestCases', 1)]"	""	"9.5/C-1-2"	"""C-1-2] MUST, for each user, implement a security model consistent with the Android platform security model as defined in Security and Permissions reference document in the APIs. """	"09050000.670102"	"re_tag:model&user re_tag:user&security"	"re_tag:model&user re_tag:user&security"	""	""	"[('re_tag:user&security', 8), ('re_tag:model&user', 1)]"	""	"[('[com.android.cts.devicepolicy.OrgOwnedProfileOwnerTest testSecurityLogging None]', 1), ('[android.admin.cts.DevicePolicyManagerTest testSetUserControlDisabledPackages_failIfNotDeviceOwner CtsAdminTestCases]', 1), ('[android.admin.cts.DevicePolicyManagerTest testGetUserControlDisabledPackages_failIfNotDeviceOwner CtsAdminTestCases]', 1), ('[android.os.storage.cts.StorageStatsManagerTest queryCratesForUser_withOtherUid_shouldRiseSecurityIssueException CtsOsHostTestCases]', 1), ('[android.content.cts.ContextTest testRegisterReceiverForAllUsers CtsContentTestCases]', 1), ('[android.soundtrigger.cts.SoundTriggerTest createTestKeyphrase CtsSoundTriggerTestCases]', 1), ('[android.host.multiuser.CreateUsersPermissionTest testCantSetUserRestriction None]', 1), ('[com.android.cts.deviceandprofileowner.SecurityLoggingTest testSecurityLoggingRetrievalRateLimited None]', 1)]"	""	"[('/home/gpoor/cts-source/cts/tests/admin/src/android/admin/cts/DevicePolicyManagerTest.java', 2), ('/home/gpoor/cts-source/cts/hostsidetests/devicepolicy/src/com/android/cts/devicepolicy/OrgOwnedProfileOwnerTest.java', 1), ('/home/gpoor/cts-source/cts/tests/tests/os/src/android/os/storage/cts/StorageStatsManagerTest.java', 1), ('/home/gpoor/cts-source/cts/tests/tests/content/src/android/content/cts/ContextTest.java', 1), ('/home/gpoor/cts-source/cts/tests/tests/soundtrigger/src/android/soundtrigger/cts/SoundTriggerTest.java', 1), ('/home/gpoor/cts-source/cts/hostsidetests/multiuser/src/android/host/multiuser/CreateUsersPermissionTest.java', 1), ('/home/gpoor/cts-source/cts/hostsidetests/devicepolicy/app/DeviceAndProfileOwner/src/com/android/cts/deviceandprofileowner/SecurityLoggingTest.java', 1), ('/home/gpoor/cts-source/cts/hostsidetests/appsecurity/src/android/appsecurity/cts/SharedUserIdTest.java', 1)]"	"[('(1,re_tag:user&security,/com/android/cts/applicationvisibility/ApplicationVisibilityCrossUserTest.java)', 1), ('(1,re_tag:model&user,/android/app/cts/UiModeManagerTest.java)', 1), ('(1,re_tag:user&security,/android/app/cts/UiModeManagerTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/deviceandprofileowner/OrgOwnedProfileOwnerParentTest.java)', 1), ('(1,re_tag:user&security,/android/telecom/cts/DefaultDialerOperationsTest.java)', 1), ('(1,re_tag:model&user,/android/view/cts/PixelCopyTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/deviceowner/RemoteBugreportTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/devicepolicy/OrgOwnedProfileOwnerTest.java)', 1), ('(1,re_tag:user&security,/android/app/usage/cts/NetworkUsageStatsTest.java)', 1), ('(1,re_tag:user&security,/android/media/cts/StreamingMediaPlayerTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/storageapp/StorageTest.java)', 1), ('(1,re_tag:user&security,/android/admin/cts/DevicePolicyManagerTest.java)', 1), ('(1,re_tag:user&security,/android/provider/cts/BlockedNumberContractTest.java)', 1), ('(1,re_tag:user&security,/android/app/cts/ActivityManagerTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/devicepolicy/CrossProfileAppsPermissionHostSideTest.java)', 1), ('(1,re_tag:user&security,/android/app/role/cts/RoleManagerTest.java)', 1), ('(1,re_tag:user&security,/android/appsecurity/cts/ExternalStorageHostTest.java)', 1), ('(1,re_tag:user&security,/android/content/pm/cts/shortcutmanager/ShortcutManagerStartShortcutTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/devicepolicy/MixedDeviceOwnerTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/verifier/audio/RingerModeActivity.java)', 1), ('(1,re_tag:user&security,/com/android/cts/devicepolicy/DeviceOwnerPlusProfileOwnerTest.java)', 1), ('(1,re_tag:user&security,/android/os/storage/cts/StorageStatsManagerTest.java)', 1), ('(1,re_tag:user&security,/android/autofillservice/cts/LoginActivityTest.java)', 1), ('(1,re_tag:user&security,/android/os/cts/PowerManagerTest.java)', 1), ('(1,re_tag:user&security,/android/providerui/cts/MediaStoreUiTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/deviceandprofileowner/SecondaryLockscreenTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/crossprofileappstest/CrossProfileAppsTargetUserTest.java)', 1), ('(1,re_tag:user&security,/android/net/cts/Ikev2VpnTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/comp/DeviceWideLoggingFeaturesTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/deviceowner/NetworkLoggingTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/devicepolicy/DeviceAndProfileOwnerTest.java)', 1), ('(1,re_tag:user&security,/android/app/cts/ActivityManagerAppExitInfoTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/deviceandprofileowner/AffiliationTest.java)', 1), ('(1,re_tag:user&security,/android/compilation/cts/AdbRootDependentCompilationTest.java)', 1), ('(1,re_tag:user&security,/android/appsecurity/cts/PkgInstallSignatureVerificationTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/devicepolicy/ManagedProfileTest.java)', 1), ('(1,re_tag:user&security,/android/permission/cts/ContactsProviderTest.java)', 1), ('(1,re_tag:user&security,/android/permission/cts/RemovePermissionTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/accountmanager/AccountManagerCrossUserTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/deviceandprofileowner/ResetPasswordTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/context/ContextCrossProfileDeviceTest.java)', 1), ('(1,re_tag:model&user,/android/server/wm/VrDisplayTests.java)', 1), ('(1,re_tag:user&security,/android/scopedstorage/cts/ScopedStorageTest.java)', 1), ('(1,re_tag:user&security,/android/telephony/cts/telephonypermission/TelephonyManagerReadPhoneStatePermissionTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/externalstorageapp/ExternalStorageTest.java)', 1), ('(1,re_tag:user&security,/com/android/tests/securefrpinstall/SecureFrpInstallTest.java)', 1), ('(1,re_tag:user&security,/android/accounts/cts/AccountManagerUnaffiliatedAuthenticatorTests.java)', 1), ('(1,re_tag:user&security,/android/content/cts/ContextTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/comp/BindDeviceAdminServiceGoodSetupTest.java)', 1), ('(1,re_tag:user&security,/android/telephony/cts/CellBroadcastIntentsTest.java)', 1), ('(1,re_tag:user&security,/android/permission2/cts/RestrictedStoragePermissionTest.java)', 1), ('(1,re_tag:user&security,/android/admin/cts/DeviceAdminReceiverTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/certinstaller/DirectDelegatedCertInstallerTest.java)', 1), ('(1,re_tag:user&security,/android/content/cts/InvalidSyncAuthoritiesHostTest.java)', 1), ('(1,re_tag:user&security,/android/autofillservice/cts/augmented/AugmentedLoginActivityTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/numberblocking/hostside/NumberBlockingAppTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/crossprofileappstest/CrossProfileAppsNonTargetUserTest.java)', 1), ('(1,re_tag:model&user,/android/soundtrigger/cts/SoundTriggerTest.java)', 1), ('(1,re_tag:user&security,/android/net/wifi/cts/WifiNetworkSpecifierTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/deviceandprofileowner/ApplicationRestrictionsTest.java)', 1), ('(1,re_tag:user&security,/android/security/cts/SELinuxHostTest.java)', 1), ('(1,re_tag:user&security,/android/display/cts/BrightnessTest.java)', 1), ('(1,re_tag:model&user,/android/webkit/cts/WebSettingsTest.java)', 1), ('(1,re_tag:user&security,/android/webkit/cts/WebSettingsTest.java)', 1), ('(1,re_tag:user&security,/android/appsecurity/cts/PackageVisibilityTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/transferowner/DeviceAndProfileOwnerTransferOutgoingTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/launchertests/LauncherAppsTests.java)', 1), ('(1,re_tag:user&security,/android/telephony/cts/SubscriptionManagerTest.java)', 1), ('(1,re_tag:user&security,/android/app/usage/cts/UsageStatsTest.java)', 1), ('(1,re_tag:model&user,/com/android/cts/verifier/sensors/base/SensorCtsTestActivity.java)', 1), ('(1,re_tag:user&security,/android/carrierapi/cts/NetworkScanApiTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/managedprofile/WifiTest.java)', 1), ('(1,re_tag:user&security,/android/security/cts/StagefrightTest.java)', 1), ('(1,re_tag:model&user,/com/android/cts/deviceandprofileowner/KeyManagementTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/deviceandprofileowner/KeyManagementTest.java)', 1), ('(1,re_tag:model&user,/android/os/cts/BuildTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/crossprofileappstest/CrossProfileAppsStartActivityTest.java)', 1), ('(1,re_tag:user&security,/android/permission/cts/LocationAccessCheckTest.java)', 1), ('(1,re_tag:user&security,/android/permission2/cts/ProtectedBroadcastsTest.java)', 1), ('(1,re_tag:user&security,/android/telephony/cts/TelephonyManagerTest.java)', 1), ('(1,re_tag:user&security,/android/content/pm/cts/shortcut/multiuser/ShortcutManagerManagedUserTest.java)', 1), ('(1,re_tag:user&security,/android/carrierapi/cts/ApnDatabaseTest.java)', 1), ('(1,re_tag:user&security,/android/appsecurity/cts/KeySetHostTest.java)', 1), ('(1,re_tag:user&security,/android/host/multiuser/CreateUsersPermissionTest.java)', 1), ('(1,re_tag:user&security,/android/telephony/cts/SmsManagerTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/crossprofileappstest/CrossProfileAppsPermissionToInteractTest.java)', 1), ('(1,re_tag:model&user,/android/jobscheduler/cts/IdleConstraintTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/mediastorageapp/MediaStorageTest.java)', 1), ('(1,re_tag:model&user,/android/hardware/camera2/cts/StaticMetadataTest.java)', 1), ('(1,re_tag:user&security,/android/appsecurity/cts/listeningports/ListeningPortsTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/blob/BlobStoreManagerTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/deviceandprofileowner/SecurityLoggingTest.java)', 1), ('(1,re_tag:user&security,/android/appsecurity/cts/SharedUserIdTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/devicepolicy/ManagedProfileCrossProfileTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/deviceandprofileowner/userrestrictions/BaseUserRestrictionsTest.java)', 1), ('(1,re_tag:model&user,/android/appsecurity/cts/ApexSignatureVerificationTest.java)', 1), ('(1,re_tag:user&security,/android/host/accounts/AccountManagerXUserTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/deviceandprofileowner/SetSystemSettingTest.java)', 1), ('(1,re_tag:user&security,/android/provider/cts/settings/SettingsTest.java)', 1), ('(1,re_tag:user&security,/android/app/cts/RecoverableSecurityExceptionTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/delegate/AppRestrictionsDelegateTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/delegate/CertInstallDelegateTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/intent/sender/ContentTest.java)', 1), ('(1,re_tag:user&security,/android/permission/cts/ProviderPermissionTest.java)', 1), ('(1,re_tag:user&security,/android/content/pm/cts/InstallSessionParamsUnitTest.java)', 1), ('(1,re_tag:model&user,/android/security/identity/cts/ProvisioningTest.java)', 1), ('(1,re_tag:user&security,/android/security/identity/cts/ProvisioningTest.java)', 1), ('(1,re_tag:user&security,/android/app/notification/legacy29/cts/NotificationAssistantServiceTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/profileowner/AdminActionBookkeepingTest.java)', 1), ('(1,re_tag:user&security,/android/security/cts/CertificateTest.java)', 1), ('(1,re_tag:user&security,/android/appsecurity/cts/AppSecurityTests.java)', 1), ('(1,re_tag:user&security,/android/telephony/cts/PhoneStateListenerTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/deviceandprofileowner/CaCertManagementTest.java)', 1), ('(1,re_tag:user&security,/android/content/pm/cts/PackageManagerTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/comp/BindDeviceAdminServiceFailsTest.java)', 1), ('(1,re_tag:user&security,/android/media/cts/AudioManagerTest.java)', 1), ('(1,re_tag:user&security,/android/permission/cts/FileSystemPermissionTest.java)', 1), ('(1,re_tag:user&security,/android/permission2/cts/RestrictedPermissionsTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/devicepolicy/DeviceOwnerTest.java)', 1), ('(1,re_tag:user&security,/android/telephony/ims/cts/RcsUceAdapterTest.java)', 1), ('(1,re_tag:user&security,/android/app/cts/NotificationManagerTest.java)', 1), ('(1,re_tag:user&security,/android/content/pm/cts/shortcut/multiuser/ShortcutManagerSecondaryUserTest.java)', 1), ('(1,re_tag:user&security,/android/telecom/cts/BackgroundCallAudioTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/managedprofile/ParentProfileTest.java)', 1), ('(1,re_tag:model&user,/android/location/cts/fine/LocationManagerFineTest.java)', 1), ('(1,re_tag:user&security,/android/keystore/cts/KeyAttestationTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/deviceandprofileowner/DelegatedCertInstallerTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/managedprofile/CrossProfileTest.java)', 1), ('(1,re_tag:user&security,/android/keystore/cts/CipherTest.java)', 1), ('(1,re_tag:user&security,/android/net/wifi/cts/WifiManagerTest.java)', 1), ('(1,re_tag:user&security,/com/android/cts/launchertests/QuietModeTest.java)', 1), ('(1,re_tag:user&security,/android/app/uiautomation/cts/UiAutomationTest.java)', 1)]"	"[('([5:/com/android/cts/devicepolicy/OrgOwnedProfileOwnerTest.java]:[re_tag:user&security]:[5]:method_text:[\\\\s+"");        assertTrue(tokens.length > 0);        assertEquals(""Error:"", tokens[0]);    }   ])', 1), ('([1:/android/admin/cts/DevicePolicyManagerTest.java]:[re_tag:user&security]:[1]:method_text:[ not throw expected SecurityException"");        } catch(SecurityException e) {        }    }   ])', 1), ('([1:/android/admin/cts/DevicePolicyManagerTest.java]:[re_tag:user&security]:[1]:method_text:[did not throw expected SecurityException"");        } catch(SecurityException e) {        }    }}])', 1), ('([1:/android/os/storage/cts/StorageStatsManagerTest.java]:[re_tag:user&security]:[1]:method_text:[     securityException = e;        }        assertThat(securityException).isNotNull();    }   ])', 1), ('([2:/android/content/cts/ContextTest.java]:[re_tag:user&security]:[2]:method_text:[ceiver.hadReceivedBroadCast2());        mContext.unregisterReceiver(broadcastReceiver);    }   ])', 1), ('([1:/android/soundtrigger/cts/SoundTriggerTest.java]:[re_tag:model&user]:[1]:method_text:[, TEST_AUDIO_CAPABILITIES);        assertEquals(moduleProperties.describeContents(), 0);    }   ])', 1), ('([1:/android/host/multiuser/CreateUsersPermissionTest.java]:[re_tag:user&security]:[1]:method_text:[     + ""command output: "" + output, isErrorOutput);    }    @CddTest(requirement=""9.5/A-1-3"")   ])', 1), ('([2:/com/android/cts/deviceandprofileowner/SecurityLoggingTest.java]:[re_tag:user&security]:[2]:method_text:[GET_USER_INDEX) == userId &&                        getInt(e, CAMERA_DISABLED_INDEX) == 0);    }}])', 1), ('([1:/android/appsecurity/cts/SharedUserIdTest.java]:[re_tag:user&security]:[1]:method_text:[n existing app, cannot be installed     * if it is signed with a different certificate.     */   ])', 1)]"	""	""	""	""	""
"255:740418) 9.8.9  . Installed apps"	"9.8.9"	"C-0-1"	""	""	""	""	""	"9.8.9/C-0-1"	"""C-0-1] MUST NOT expose to any app targeting API level 30 or above details about any other installed app, unless the app is already able to see details about the other installed app through the managed APIs. This includes but is not limited to details exposed by any custom APIs added by the device implementer, or accessible via the filesystem. <h4 id="""	"09080900.670001"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
